MEASURE	Measure	REGIONTYPE	Region Type	ASGS_2011	Region	FREQUENCY	Frequency	TIME	Time	Value	Flag Codes	Flags
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314031393	Petrie	A	Annual	2016	2016	8893		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314031394	Strathpine - Brendale	A	Annual	2016	2016	12751		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011395	Aurukun	A	Annual	2016	2016	1451		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011396	Cape York	A	Annual	2016	2016	7875		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011397	Croydon - Etheridge	A	Annual	2016	2016	1273		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011398	Kowanyama - Pormpuraaw	A	Annual	2016	2016	1924		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011399	Northern Peninsula	A	Annual	2016	2016	2791		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011400	Tablelands	A	Annual	2016	2016	6106		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011401	Torres	A	Annual	2016	2016	3687		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011402	Torres Strait Islands	A	Annual	2016	2016	4652		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315011403	Weipa	A	Annual	2016	2016	4042		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315021404	Carpentaria	A	Annual	2016	2016	5541		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315021405	Mount Isa	A	Annual	2016	2016	21312		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315021406	Mount Isa Region	A	Annual	2016	2016	3988		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315021407	Northern Highlands	A	Annual	2016	2016	3635		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315031408	Barcaldine - Blackall	A	Annual	2016	2016	5410		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315031409	Charleville	A	Annual	2016	2016	4508		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315031410	Far Central West	A	Annual	2016	2016	2426		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315031411	Far South West	A	Annual	2016	2016	3112		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	315031412	Longreach	A	Annual	2016	2016	4075		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316011413	Buderim - North	A	Annual	2016	2016	17083		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316011414	Buderim - South	A	Annual	2016	2016	16537		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316011415	Mountain Creek	A	Annual	2016	2016	9258		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316011416	Sippy Downs	A	Annual	2016	2016	10148		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021417	Aroona - Currimundi	A	Annual	2016	2016	10983		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021418	Buddina - Minyama	A	Annual	2016	2016	6916		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021419	Caloundra - Kings Beach	A	Annual	2016	2016	7049		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021420	Caloundra - West	A	Annual	2016	2016	17964		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021421	Golden Beach - Pelican Waters	A	Annual	2016	2016	11840		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021422	Moffat Beach - Battery Hill	A	Annual	2016	2016	8781		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021423	Parrearra - Warana	A	Annual	2016	2016	10223		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316021424	Wurtulla - Birtinya	A	Annual	2016	2016	7194		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316031425	Coolum Beach	A	Annual	2016	2016	15367		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316031426	Marcoola - Mudjimba	A	Annual	2016	2016	11026		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316031427	Maroochydore - Kuluin	A	Annual	2016	2016	18692		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316031428	Mooloolaba - Alexandra Headland	A	Annual	2016	2016	13086		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316041429	Bli Bli	A	Annual	2016	2016	7660		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316041430	Diddillibah - Rosemount	A	Annual	2016	2016	3768		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316041431	Eumundi - Yandina	A	Annual	2016	2016	10322		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316041432	Nambour	A	Annual	2016	2016	20062		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316041433	Noosa Hinterland	A	Annual	2016	2016	21973		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316051434	Noosa Heads	A	Annual	2016	2016	4424		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316051435	Noosaville	A	Annual	2016	2016	8892		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316051436	Peregian	A	Annual	2016	2016	9826		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316051437	Sunshine Beach	A	Annual	2016	2016	6982		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316051438	Tewantin	A	Annual	2016	2016	10498		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316061439	Beerwah	A	Annual	2016	2016	8191		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316061440	Caloundra Hinterland	A	Annual	2016	2016	8837		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316061441	Glass House Mountains	A	Annual	2016	2016	5885		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316061442	Landsborough	A	Annual	2016	2016	10094		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316061443	Maroochy Hinterland	A	Annual	2016	2016	6504		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	316061444	Palmwoods	A	Annual	2016	2016	10947		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011445	Cambooya - Wyreema	A	Annual	2016	2016	6568		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011446	Darling Heights	A	Annual	2016	2016	13561		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011447	Drayton - Harristown	A	Annual	2016	2016	10784		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011448	Gatton	A	Annual	2016	2016	7685		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011449	Gowrie (Qld)	A	Annual	2016	2016	6343		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011450	Highfields	A	Annual	2016	2016	12817		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011451	Lockyer Valley - West	A	Annual	2016	2016	11372		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011452	Middle Ridge	A	Annual	2016	2016	7195		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011453	Newtown (Qld)	A	Annual	2016	2016	10343		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011454	North Toowoomba - Harlaxton	A	Annual	2016	2016	6336		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011455	Rangeville	A	Annual	2016	2016	8739		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011456	Toowoomba - Central	A	Annual	2016	2016	14057		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011457	Toowoomba - East	A	Annual	2016	2016	10706		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011458	Toowoomba - West	A	Annual	2016	2016	13093		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	317011459	Wilsonton	A	Annual	2016	2016	13928		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011460	Ayr	A	Annual	2016	2016	9600		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011461	Burdekin	A	Annual	2016	2016	8004		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011462	Charters Towers	A	Annual	2016	2016	8459		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011463	Dalrymple	A	Annual	2016	2016	3869		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011464	Ingham	A	Annual	2016	2016	4661		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011465	Ingham Region	A	Annual	2016	2016	6515		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318011466	Palm Island	A	Annual	2016	2016	2731		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021467	Aitkenvale	A	Annual	2016	2016	5198		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021468	Annandale	A	Annual	2016	2016	9851		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021469	Belgian Gardens - Pallarenda	A	Annual	2016	2016	3524		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021470	Bohle Plains	A	Annual	2016	2016	6481		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021471	Condon - Rasmussen	A	Annual	2016	2016	11362		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021472	Cranbrook	A	Annual	2016	2016	6395		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021473	Deeragun	A	Annual	2016	2016	23088		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021474	Douglas	A	Annual	2016	2016	7799		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021475	Garbutt - West End	A	Annual	2016	2016	7224		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021476	Gulliver - Currajong - Vincent	A	Annual	2016	2016	8403		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021477	Heatley	A	Annual	2016	2016	4448		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021478	Hermit Park - Rosslea	A	Annual	2016	2016	5275		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021479	Hyde Park - Pimlico	A	Annual	2016	2016	5109		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021480	Kelso	A	Annual	2016	2016	11591		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021481	Kirwan - East	A	Annual	2016	2016	8581		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021482	Kirwan - West	A	Annual	2016	2016	16862		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021483	Magnetic Island	A	Annual	2016	2016	2427		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021484	Mount Louisa	A	Annual	2016	2016	9222		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021485	Mundingburra	A	Annual	2016	2016	4021		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021486	Northern Beaches	A	Annual	2016	2016	7133		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021487	Oonoonba	A	Annual	2016	2016	6377		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021488	South Townsville - Railway Estate	A	Annual	2016	2016	5351		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021489	Townsville - South	A	Annual	2016	2016	4218		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021490	Townsville City - North Ward	A	Annual	2016	2016	9381		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	318021491	Wulguru - Roseneath	A	Annual	2016	2016	6640		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011492	Ashfield - Kepnock	A	Annual	2016	2016	5259		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011493	Bargara - Burnett Heads	A	Annual	2016	2016	16545		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011494	Branyan - Kensington	A	Annual	2016	2016	4309		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011495	Bundaberg	A	Annual	2016	2016	6425		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011496	Bundaberg East - Kalkie	A	Annual	2016	2016	5527		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011497	Bundaberg North - Gooburrum	A	Annual	2016	2016	7464		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011498	Bundaberg Region - North	A	Annual	2016	2016	8492		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011499	Bundaberg Region - South	A	Annual	2016	2016	10148		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011500	Millbank - Avoca	A	Annual	2016	2016	7907		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011501	Svensson Heights - Norville	A	Annual	2016	2016	5888		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319011502	Walkervale - Avenell Heights	A	Annual	2016	2016	11353		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021503	Gayndah - Mundubbera	A	Annual	2016	2016	6501		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021504	Gin Gin	A	Annual	2016	2016	5317		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021505	Kingaroy	A	Annual	2016	2016	10361		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021506	Kingaroy Region - North	A	Annual	2016	2016	9791		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021507	Kingaroy Region - South	A	Annual	2016	2016	3926		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021508	Monto - Eidsvold	A	Annual	2016	2016	3744		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021509	Nanango	A	Annual	2016	2016	9794		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319021510	North Burnett	A	Annual	2016	2016	7		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319031511	Cooloola	A	Annual	2016	2016	6131		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319031512	Gympie - North	A	Annual	2016	2016	14082		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319031513	Gympie - South	A	Annual	2016	2016	7004		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319031514	Gympie Region	A	Annual	2016	2016	18269		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319031515	Kilkivan	A	Annual	2016	2016	3711		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319041516	Booral - River Heads	A	Annual	2016	2016	4586		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319041517	Craignish - Dundowran Beach	A	Annual	2016	2016	5010		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319041518	Pialba - Eli Waters	A	Annual	2016	2016	13908		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319041519	Point Vernon	A	Annual	2016	2016	6063		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319041520	Torquay - Scarness - Kawungan	A	Annual	2016	2016	15550		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319041521	Urangan - Wondunna	A	Annual	2016	2016	12303		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319051522	Burrum - Fraser	A	Annual	2016	2016	9254		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319051523	Granville	A	Annual	2016	2016	3370		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319051524	Maryborough (Qld)	A	Annual	2016	2016	19228		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319051525	Maryborough Region - South	A	Annual	2016	2016	8125		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	319051526	Tinana	A	Annual	2016	2016	5330		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	397979799	Migratory - Offshore - Shipping (Qld)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	399999499	No usual address (Qld)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401011001	Adelaide	A	Annual	2016	2016	16446		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401011002	North Adelaide	A	Annual	2016	2016	7169		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021003	Adelaide Hills	A	Annual	2016	2016	6945		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021004	Aldgate - Stirling	A	Annual	2016	2016	17947		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021005	Hahndorf - Echunga	A	Annual	2016	2016	4492		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021006	Lobethal - Woodside	A	Annual	2016	2016	9500		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021007	Mount Barker	A	Annual	2016	2016	17439		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021008	Mount Barker Region	A	Annual	2016	2016	6143		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021009	Nairne	A	Annual	2016	2016	4806		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	401021010	Uraidla - Summertown	A	Annual	2016	2016	5481		
